agency_cd,site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,data_type_cd,parm_cd,stat_cd,begin_date,end_date,count_nu,state_cd,drain_area_va,cbsa_geoid,cbsa_name
USGS,01388500,Pompton River at Pompton Plains NJ,40.9697222,-74.2819444,02030103,dv,00060,00003,1903-03-01,2020-06-21,29699,34,355,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01389500,Passaic River at Little Falls NJ,40.8847222,-74.2261111,02030103,dv,00060,00003,1897-08-16,2020-06-21,44861,34,762,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01391500,Saddle River at Lodi NJ,40.89027778,-74.0805556,02030103,dv,00060,00003,1923-10-01,2020-06-21,35329,34,54.6,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01392500,Second River at Belleville NJ,40.78805556,-74.1716667,02030103,dv,00060,00003,1937-05-26,2020-06-21,13330,34,11.6,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01393450,Elizabeth River at Ursino Lake at Elizabeth NJ,40.675,-74.2219444,02030104,dv,00060,00003,1921-10-01,2020-06-21,36059,34,16.9,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01394500,Rahway River near Springfield NJ,40.6875,-74.3116667,02030104,dv,00060,00003,1938-10-01,2020-06-21,29850,34,25.5,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01395000,Rahway River at Rahway NJ,40.61888889,-74.2833333,02030104,dv,00060,00003,1921-10-01,2020-06-21,36059,34,40.9,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01396500,South Branch Raritan River near High Bridge NJ,40.67777778,-74.8791667,02030105,dv,00060,00003,1918-10-01,2020-06-21,37155,34,65.3,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01397000,South Branch Raritan River at Stanton NJ,40.5722222,-74.8680556,02030105,dv,00060,00003,1903-10-01,2020-06-21,37886,34,147,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01398000,Neshanic River at Reaville NJ,40.4733333,-74.82777778,02030105,dv,00060,00003,1930-10-01,2020-06-21,32772,34,25.7,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01398500,North Branch Raritan River near Far Hills NJ,40.7083333,-74.6361111,02030105,dv,00060,00003,1921-10-01,2020-06-21,35359,34,26.2,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01399500,Lamington (Black) River near Pottersville NJ,40.7275,-74.73027778,02030105,dv,00060,00003,1921-10-01,2020-06-21,36059,34,32.8,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01400000,North Branch Raritan River near Raritan NJ,40.57055556,-74.6791667,02030105,dv,00060,00003,1923-06-14,2020-06-21,35438,34,190,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01400500,Raritan River at Manville NJ,40.55555556,-74.58277778,02030105,dv,00060,00003,1903-10-01,2020-06-21,37337,34,490,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01402000,Millstone River at Blackwells Mills NJ,40.475,-74.5758333,02030105,dv,00060,00003,1921-08-04,2020-06-20,36116,34,258,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01403060,Raritan River below Calco Dam at Bound Brook NJ,40.5511111,-74.5483333,02030105,dv,00060,00003,1903-09-01,2020-06-20,29696,34,785,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01407500,Swimming River near Red Bank NJ,40.3197222,-74.1155556,02030104,dv,00060,00003,1922-07-28,2020-06-21,35759,34,49.2,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01408000,Manasquan River at Squankum NJ,40.16138889,-74.1547222,02040301,dv,00060,00003,1931-10-01,2020-06-21,32407,34,44,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01408500,Toms River near Toms River NJ,39.98638889,-74.2233333,02040301,dv,00060,00003,1928-10-01,2020-06-21,33502,34,123,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01408900,Cedar Creek at Western Blvd near Lanoka Harbor NJ,39.87916667,-74.1905556,02040301,dv,00060,00003,1932-07-07,2020-06-21,16071,34,49.9,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01410000,Oswego River at Harrisville NJ,39.66394444,-74.5234444,02040301,dv,00060,00003,1930-10-01,2020-06-21,32772,34,72.5,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01411000,Great Egg Harbor River at Folsom NJ,39.5947222,-74.8516667,02040302,dv,00060,00003,1925-09-08,2020-06-21,34621,34,57.1,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01411500,Maurice River at Norma NJ,39.49555556,-75.0769444,02040206,dv,00060,00003,1932-10-01,2020-06-21,32041,34,112,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01428000,TENMILE RIVER AT TUSTEN NY,41.56388889,-75.0144444,02040101,dv,00060,00003,1946-10-01,2020-06-21,10536,36,45.6,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01428500,DELAWARE R ABOVE LACKAWAXEN R NEAR BARRYVILLE NY,41.50875,-74.9860556,02040101,dv,00060,00003,1940-10-01,2020-06-21,29119,36,2020,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01429000,"West Branch Lackawaxen River at Prompton, PA",41.58730898,-75.3268449,02040103,dv,00060,00003,1944-10-01,2020-06-21,27658,42,59.7,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01430000,"Lackawaxen River near Honesdale, PA",41.56203315,-75.2479534,02040103,dv,00060,00003,1948-10-01,2020-06-21,20352,42,164,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01431500,"Lackawaxen River at Hawley, PA",41.4762002,-75.1721186,02040103,dv,00060,00003,1908-10-01,2020-06-21,33137,42,290,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01433500,MONGAUP RIVER NEAR MONGAUP NY,41.4612222,-74.75877778,02040104,dv,00060,00003,1939-08-15,2020-06-21,22775,36,200,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01434000,DELAWARE RIVER AT PORT JERVIS NY,41.37055556,-74.6975,02040104,dv,00060,00003,1904-10-01,2020-06-21,42266,42,3070,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01437500,NEVERSINK RIVER AT GODEFFROY NY,41.4411111,-74.6019444,02040104,dv,00060,00003,1937-07-31,2020-06-21,30277,36,307,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01438500,Delaware River at Montague NJ,41.30916667,-74.79527778,02040104,dv,00060,00003,1939-10-01,2020-06-21,29485,42,3480,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01439500,"Bush Kill at Shoemakers, PA",41.08815078,-75.03767469,02040104,dv,00060,00003,1908-10-01,2020-06-21,40807,42,117,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01440000,Flat Brook near Flatbrookville NJ,41.1061111,-74.9525,02040104,dv,00060,00003,1923-10-01,2020-06-21,35329,34,64,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01443500,Paulins Kill at Blairstown NJ,40.9808333,-74.9533333,02040105,dv,00060,00003,1921-10-01,2020-06-21,35758,34,126,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01445000,Pequest River at Huntsville NJ,40.9808333,-74.77638889,02040105,dv,00060,00003,1939-10-01,2020-06-21,14875,34,31,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01445500,Pequest River at Pequest NJ,40.83055556,-74.97777778,02040105,dv,00060,00003,1921-10-01,2020-06-21,36059,34,106,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01446000,Beaver Brook near Belvidere NJ,40.8433333,-75.04638889,02040105,dv,00060,00003,1922-10-01,2020-06-21,20470,34,36.7,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01446500,Delaware River at Belvidere NJ,40.82638889,-75.0825,02040105,dv,00060,00003,1922-10-01,2020-06-21,35694,34,4535,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01455500,Musconetcong River at outlet of Lake Hopatcong NJ,40.9172222,-74.6655556,02040105,dv,00060,00003,1928-07-01,2020-06-21,23915,34,25.3,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01457000,Musconetcong River near Bloomsbury NJ,40.6722222,-75.0608333,02040105,dv,00060,00003,1903-10-01,2020-06-21,37337,34,141,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01459500,"Tohickon Creek near Pipersville, PA",40.4337151,-75.1165609,02040105,dv,00060,00003,1935-10-01,2020-06-21,30945,42,97.4,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01463500,Delaware River at Trenton NJ,40.22166667,-74.7780556,02040105,dv,00060,00003,1912-10-01,2020-06-21,39346,34,6780,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01464000,Assunpink Creek at Trenton NJ,40.22416667,-74.7491667,02040105,dv,00060,00003,1923-10-01,2020-06-21,35329,34,90.6,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01464500,Crosswicks Creek at Extonville NJ,40.1372222,-74.6,02040201,dv,00060,00003,1940-08-10,2020-06-21,28805,34,81.5,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01465500,"Neshaminy Creek near Langhorne, PA",40.1739982,-74.9568342,02040201,dv,00060,00003,1934-10-01,2020-06-21,30314,42,210,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01467000,North Branch Rancocas Creek at Pemberton NJ,39.97,-74.6844444,02040202,dv,00060,00003,1921-10-01,2020-06-21,36059,34,118,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01473500,"Schuylkill River at Norristown, PA",40.11121934,-75.3468502,02040203,dv,00060,00003,1927-10-01,2020-06-21,8961,42,1760,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01474500,"Schuylkill River at Philadelphia, PA",39.9678905,-75.1885123,02040203,dv,00060,00003,1931-10-01,2020-06-21,32407,42,1893,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01475001,Mantua Creek at East Holly Avenue at Pitman NJ,39.73888889,-75.1144444,02040202,dv,00060,00003,1940-04-05,2020-06-21,18251,34,6.24,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,01482500,Salem River at Woodstown NJ,39.64388889,-75.33027778,02040206,dv,00060,00003,1940-04-01,2020-06-21,22650,34,14.6,35620,"New York-Newark-Jersey City, NY-NJ-PA"
USGS,04101500,"ST. JOSEPH RIVER AT NILES, MI",41.8292138,-86.2597325,04050001,dv,00060,00003,1930-10-01,2020-06-21,32772,26,3666,35660,"Niles, MI"
USGS,02298830,"MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL",27.240605,-82.3137035,03100102,dv,00060,00003,1936-09-01,2020-06-21,30608,12,229,35840,"North Port-Sarasota-Bradenton, FL"
USGS,01118500,"PAWCATUCK RIVER AT WESTERLY, RI",41.38371065,-71.8331247,01090005,dv,00060,00003,1940-11-27,2020-06-21,29062,44,295,35980,"Norwich-New London, CT"
USGS,01122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT",41.70037644,-72.1820223,01100002,dv,00060,00003,1928-10-01,2020-06-21,33502,09,404,35980,"Norwich-New London, CT"
USGS,01127000,"QUINEBAUG RIVER AT JEWETT CITY, CT",41.59749167,-71.9840944,01100001,dv,00060,00003,1918-10-01,2020-06-21,37154,09,713,35980,"Norwich-New London, CT"
USGS,01127500,"YANTIC RIVER AT YANTIC, CT",41.5587094,-72.1214666,01100003,dv,00060,00003,1930-10-01,2020-06-21,32771,09,89.3,35980,"Norwich-New London, CT"
USGS,01193500,"SALMON RIVER NEAR EAST HAMPTON, CT",41.55232124,-72.44925287,01080205,dv,00060,00003,1928-10-01,2020-06-21,33501,09,100,35980,"Norwich-New London, CT"
USGS,01194000,"EIGHTMILE RIVER AT NORTH PLAIN, CT",41.44166944,-72.33267778,01080205,dv,00060,00003,1937-10-01,2020-06-21,15348,09,20.1,35980,"Norwich-New London, CT"
USGS,01194500,"EAST BRANCH EIGHTMILE RIVER NEAR NORTH LYME, CT",41.42751667,-72.33477778,01080205,dv,00060,00003,1937-10-01,2020-06-21,22917,09,22.3,35980,"Norwich-New London, CT"
USGS,02239000,"OCKLAWAHA RIVER NR OCALA,FLA.",29.18331078,-81.9923091,03080102,dv,00060,00003,1930-03-01,2020-06-21,17713,12,1018,36100,"Ocala, FL"
USGS,02239501,"SILVER RIVER NEAR OCALA, FL",29.2149764,-82.0412,03080102,dv,00060,00003,1932-10-01,2020-06-21,32041,12,NA,36100,"Ocala, FL"
USGS,02240000,"OCKLAWAHA RIVER NEAR CONNER, FL",29.21469888,-81.9859203,03080102,dv,00060,00003,1930-02-13,2020-06-21,21674,12,1196,36100,"Ocala, FL"
USGS,02240500,"OCKLAWAHA RIVER AT EUREKA, FL",29.37166667,-81.9019444,03080102,dv,00060,00003,1930-03-01,2020-06-21,19442,12,1367,36100,"Ocala, FL"
USGS,02243000,"ORANGE CREEK AT ORANGE SPRINGS, FL",29.50969267,-81.9461999,03080102,dv,00060,00003,1942-08-01,2020-06-21,26139,12,1119,36100,"Ocala, FL"
USGS,02313000,"WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL",28.98886759,-82.3495406,03100208,dv,00060,00003,1928-09-01,2020-06-21,32590,12,1825,36100,"Ocala, FL"
USGS,10023000,"BIG CREEK NEAR RANDOLPH, UT",41.60994177,-111.2540876,16010101,dv,00060,00003,1939-03-19,2020-06-21,21746,49,52.4,36260,"Ogden-Clearfield, UT"
USGS,10109001,COM F LOGAN R AB ST D AND CACHE HL CAN NR LOGAN UT,41.74437546,-111.7843867,16010203,dv,00060,00003,1921-10-01,2020-06-21,36059,49,214,36260,"Ogden-Clearfield, UT"
USGS,10113500,"BLACKSMITH FORK AB UP and L CO.'S DAM NR HYRUM, UT",41.6235452,-111.7388286,16010203,dv,00060,00003,1913-11-28,2020-06-21,37493,49,263,36260,"Ogden-Clearfield, UT"
USGS,10126000,"BEAR RIVER NEAR CORINNE, UT",41.5763213,-112.100782,16010204,dv,00060,00003,1949-10-01,2020-06-21,23637,49,7029,36260,"Ogden-Clearfield, UT"
USGS,10130500,"WEBER RIVER NEAR COALVILLE, UT",40.89522527,-111.4018633,16020101,dv,00060,00003,1927-04-01,2020-06-21,34051,49,435,36260,"Ogden-Clearfield, UT"
USGS,10131000,"CHALK CREEK AT COALVILLE, UT",40.92050285,-111.4015858,16020101,dv,00060,00003,1927-04-01,2020-06-21,34051,49,250,36260,"Ogden-Clearfield, UT"
USGS,10132000,"WEBER RIVER AT ECHO, UT",40.9677245,-111.437699,16020101,dv,00060,00003,1927-04-01,2020-06-21,23092,49,727,36260,"Ogden-Clearfield, UT"
USGS,10132500,"LOST CREEK NEAR CROYDON, UTAH",41.17633275,-111.406309,16020101,dv,00060,00003,1921-02-01,2020-06-21,22434,49,123,36260,"Ogden-Clearfield, UT"
USGS,10134500,"EAST CANYON CREEK NEAR MORGAN, UT",40.92244629,-111.6071504,16020102,dv,00060,00003,1931-10-01,2020-06-21,32407,49,144,36260,"Ogden-Clearfield, UT"
USGS,10136500,"WEBER RIVER AT GATEWAY, UT",41.1368878,-111.8324384,16020102,dv,00060,00003,1919-07-01,2020-06-21,36547,49,1627,36260,"Ogden-Clearfield, UT"
USGS,10137500,"SOUTH FORK OGDEN RIVER NEAR HUNTSVILLE, UT",41.26855226,-111.6741004,16020102,dv,00060,00003,1921-03-21,2020-06-21,36253,49,137,36260,"Ogden-Clearfield, UT"
USGS,10141000,"WEBER RIVER NEAR PLAIN CITY, UT",41.2782765,-112.0918866,16020102,dv,00060,00003,1907-10-01,2020-06-21,41172,49,2081,36260,"Ogden-Clearfield, UT"
USGS,10142000,"FARMINGTON CR ABV DIV NR FARMINGTON, UTAH",41.00133317,-111.8732724,16020102,dv,00060,00003,1949-10-01,2020-06-21,14196,49,10,36260,"Ogden-Clearfield, UT"
USGS,07160000,"Cimarron River near Guthrie, OK",35.9206023,-97.4258746,11050002,dv,00060,00003,1937-10-01,2020-06-22,27892,40,17006,36420,"Oklahoma City, OK"
USGS,07160500,"Skeleton Creek near Lovell, OK",36.06004045,-97.5850471,11050002,dv,00060,00003,1949-10-01,2020-06-22,22910,40,412,36420,"Oklahoma City, OK"
USGS,07230500,"Little River near Tecumseh, OK",35.17257416,-96.9319662,11090203,dv,00060,00003,1943-10-01,2020-06-22,28024,40,463,36420,"Oklahoma City, OK"
USGS,07239500,"North Canadian River near El Reno, OK",35.56310656,-97.9575498,11100301,dv,00060,00003,1902-10-01,2020-06-22,32134,40,13317,36420,"Oklahoma City, OK"
USGS,07240000,"Lake Hefner Canal near Oklahoma City, OK",35.55311129,-97.6200419,11050002,dv,00060,00003,1944-03-25,2020-06-22,27483,40,NA,36420,"Oklahoma City, OK"
USGS,07241550,"North Canadian River near Harrah, OK",35.5003412,-97.1939194,11100302,qw,00060,NA,1941-05-22,2020-03-18,551,40,13775,36420,"Oklahoma City, OK"
USGS,07326500,"Washita River at Anadarko, OK",35.08422846,-98.2433849,11130302,dv,00060,00003,1903-01-01,2020-06-22,23549,40,3640,36420,"Oklahoma City, OK"
USGS,07328500,"Washita River near Pauls Valley, OK",34.75480245,-97.2514124,11130303,dv,00060,00003,1937-10-01,2020-06-21,30215,40,5306,36420,"Oklahoma City, OK"
USGS,12027500,"CHEHALIS RIVER NEAR GRAND MOUND, WA",46.7759343,-123.0356919,17100103,dv,00060,00003,1928-10-01,2020-06-21,33502,53,895,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12079000,"DESCHUTES RIVER NEAR RAINIER, WA",46.85204488,-122.6687354,17110016,dv,00060,00003,1949-06-01,2020-06-21,22872,53,89.8,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12080010,"DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER, WA",47.01176308,-122.9031949,17110016,dv,00060,00003,1945-05-01,2020-06-21,16913,53,162,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12086500,"NISQUALLY RIVER AT LA GRANDE, WA",46.83927048,-122.3292809,17110015,dv,00060,00003,1906-10-01,2020-06-21,34260,53,292,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12087000,"MASHEL RIVER NEAR LA GRANDE, WA",46.85677048,-122.3026139,17110015,dv,00060,00003,1940-10-01,2020-06-19,16698,53,80.7,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12088000,"OHOP CREEK NEAR EATONVILLE, WA",46.88093699,-122.2790026,17110015,dv,00060,00003,1927-06-01,2020-06-21,22796,53,34.5,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12089500,"NISQUALLY RIVER AT MCKENNA, WA",46.93343245,-122.5609563,17110015,dv,00060,00003,1947-10-01,2020-06-21,23405,53,517,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12090500,"CLOVER CREEK NEAR TILLICUM, WA",47.14593158,-122.5104019,17110019,dv,00060,00003,1949-07-01,2020-06-21,12008,53,73.8,36500,"Olympia-Lacey-Tumwater, WA"
USGS,12093500,"PUYALLUP RIVER NEAR ORTING, WA",47.03926867,-122.2078925,17110014,dv,00060,00003,1931-10-01,2020-06-21,32407,53,172,36500,"Olympia-Lacey-Tumwater, WA"
USGS,06608500,"Soldier River at Pisgah, IA",41.83054358,-95.9313989,10230001,dv,00060,00003,1940-03-05,2020-06-21,29329,19,407,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06609500,"Boyer River at Logan, IA",41.6416111,-95.7822222,10230007,dv,00060,00003,1918-05-24,2020-06-21,32715,19,871,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06610000,"Missouri River at Omaha, NE",41.25888735,-95.9225138,10230006,dv,00060,00003,1928-09-01,2020-06-21,33532,31,322800,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06610750,"Little Papillion Creek at Irvington, Nebr.",41.31055556,-96.0475,10230006,dv,00060,00003,1948-04-01,2020-06-21,4751,31,32,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06610795,"Papillion Creek at Fort Crook, Nebr.",41.1178333,-95.9376667,10230006,dv,00060,00003,1948-03-05,2020-06-21,5087,31,384,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06796000,"Platte River at North Bend, Nebr.",41.45277778,-96.7755556,10200201,dv,00060,00003,1949-04-01,2020-06-21,26011,31,70400,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06799500,"Logan Creek near Uehling, Nebr.",41.71277778,-96.5219444,10220004,dv,00060,00003,1941-04-01,2020-06-21,28346,31,1015,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06800500,"Elkhorn River at Waterloo, Nebr.",41.2933333,-96.2838889,10220003,dv,00060,00003,1899-10-01,2020-06-21,34285,31,6900,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06800500,"Elkhorn River at Waterloo, Nebr.",41.2933333,-96.2838889,10220003,qw,00060,NA,1948-07-23,2019-03-13,143,31,6900,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06801000,"Platte River near Ashland, Nebr.",41.0622222,-96.3247222,10200202,dv,00060,00003,1928-09-01,2020-06-21,23375,31,83600,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06803500,"Salt Creek at 27th Street at Lincoln, Nebr.",40.84666667,-96.6816667,10200203,dv,00060,00003,1949-10-01,2020-06-21,25828,31,685,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06804000,"Wahoo Creek at Ithaca, Nebr.",41.1475,-96.5377778,10200203,dv,00060,00003,1949-10-01,2020-06-21,25832,31,273,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06808500,"West Nishnabotna River at Randolph, IA",40.8730547,-95.5802746,10240002,dv,00060,00003,1948-06-01,2020-06-21,26319,19,1326,36540,"Omaha-Council Bluffs, NE-IA"
USGS,06809500,"East Nishnabotna River at Red Oak, IA",41.0086043,-95.2416582,10240003,dv,00060,00003,1918-05-22,2020-06-21,33237,19,894,36540,"Omaha-Council Bluffs, NE-IA"
USGS,02232500,"ST. JOHNS RIVER NEAR CHRISTMAS, FL",28.54305529,-80.943392,03080101,dv,00060,00003,1933-10-01,2020-06-21,31675,12,1539,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02233500,"ECONLOCKHATCHEE RIVER NEAR CHULUOTA, FL",28.67777778,-81.1141667,03080101,dv,00060,00003,1935-10-01,2020-06-21,30943,12,241,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02235000,"WEKIVA RIVER NEAR SANFORD, FL",28.81527009,-81.41923539,03080101,dv,00060,00003,1935-10-01,2020-06-21,30946,12,189,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02236000,"ST. JOHNS RIVER NEAR DE LAND, FL",29.00831827,-81.3825651,03080101,dv,00060,00003,1933-10-01,2020-06-21,31676,12,3066,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02238000,"HAYNES CREEK AT LISBON, FL",28.87082178,-81.7836894,03080102,dv,00060,00003,1942-07-01,2020-06-21,25924,12,648,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02264000,"CYPRESS CREEK AT VINELAND, FL",28.39056323,-81.5195173,03090101,dv,00060,00003,1945-08-01,2020-06-21,26608,12,29.3,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02266500,"REEDY CREEK NEAR LOUGHMAN, FL",28.2636234,-81.536462,03090101,dv,00060,00003,1939-10-01,2020-06-21,25001,12,177,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,02294650,"PEACE RIVER AT SR 60 AT BARTOW, FL",27.90224784,-81.8173036,03100101,dv,00060,00003,1939-10-01,2020-06-21,29485,12,390,36740,"Orlando-Kissimmee-Sanford, FL"
USGS,03320000,"GREEN RIVER AT LOCK 2 AT CALHOUN, KY",37.533935,-87.2638873,05110005,dv,00060,00003,1930-04-01,2020-06-21,32950,21,7566,36980,"Owensboro, KY"
USGS,11109000,SANTA CLARA R NR PIRU CA,34.40360813,-118.739258,18070102,dv,00060,00003,1927-10-01,2020-06-21,10491,06,645,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,11111500,SESPE CREEK NEAR WHEELER SPRINGS CA,34.5777657,-119.2573347,18070102,dv,00060,00003,1947-10-01,2020-06-21,24737,06,49.5,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,11113000,SESPE C NR FILLMORE,34.4416618,-118.9273212,18070102,dv,00060,00003,1911-08-31,2020-06-21,32545,06,252,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,11113500,SANTA PAULA C NR SANTA PAULA,34.4133295,-119.0823272,18070102,dv,00060,00003,1927-10-01,2020-06-21,33503,06,38.4,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,11118500,VENTURA R NR VENTURA,34.35222038,-119.3084466,18070101,dv,00060,00003,1929-10-01,2020-06-22,33136,06,188,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,11119500,CARPINTERIA C NR CARPINTERIA CA,34.4013836,-119.4865103,18060013,dv,00060,00003,1941-01-01,2020-06-21,28661,06,13.1,37100,"Oxnard-Thousand Oaks-Ventura, CA"
USGS,02232000,"ST. JOHNS RIVER NEAR MELBOURNE, FL",28.08473879,-80.752001,03080101,dv,00060,00003,1939-10-01,2020-06-21,29482,12,968,37340,"Palm Bay-Melbourne-Titusville, FL"
USGS,02232500,"ST. JOHNS RIVER NEAR CHRISTMAS, FL",28.54305529,-80.943392,03080101,dv,00060,00003,1933-10-01,2020-06-21,31675,12,1539,37340,"Palm Bay-Melbourne-Titusville, FL"
USGS,02359500,"ECONFINA CREEK NEAR BENNETT, FLA.",30.3846406,-85.5565932,03140101,dv,00060,00003,1935-10-01,2020-06-21,29510,12,122,37460,"Panama City, FL"
USGS,02366500,"CHOCTAWHATCHEE RIVER NR BRUCE, FLA.",30.4510296,-85.89826819,03140203,dv,00060,00003,1930-10-01,2020-06-21,32345,12,4384,37460,"Panama City, FL"
USGS,03155000,"LITTLE KANAWHA RIVER AT PALESTINE, WV",39.0589686,-81.38956408,05030203,dv,00060,00003,1939-10-01,2020-06-21,29485,54,1516,37620,"Parkersburg-Vienna, WV"
USGS,03155220,"SOUTH FORK HUGHES RIVER BELOW MACFARLAN, WV",39.07896905,-81.2123373,05030203,dv,00060,00003,1915-06-01,2020-06-21,9792,54,229,37620,"Parkersburg-Vienna, WV"
USGS,02370500,"BIG COLDWATER CREEK NR MILTON, FLA.",30.70852375,-86.972186,03140104,dv,00060,00003,1938-12-01,2020-06-21,27180,12,237,37860,"Pensacola-Ferry Pass-Brent, FL"
USGS,02375500,"ESCAMBIA RIVER NEAR CENTURY, FL",30.96518304,-87.2341395,03140305,dv,00060,00003,1934-10-01,2020-06-21,31311,12,3817,37860,"Pensacola-Ferry Pass-Brent, FL"
USGS,02376500,"PERDIDO RIVER AT BARRINEAU PARK, FL",30.69046866,-87.440258,03140106,dv,00060,00003,1941-06-09,2020-06-21,28868,12,394,37860,"Pensacola-Ferry Pass-Brent, FL"
USGS,05555300,"VERMILION RIVER NEAR LEONORE, IL",41.20836786,-88.93091189,07130002,dv,00060,00003,1931-05-08,2020-06-21,32552,17,1251,37900,"Peoria, IL"
USGS,05560500,"FARM CREEK AT FARMDALE, IL",40.66753795,-89.5042614,07130001,dv,00060,00003,1948-10-01,2020-06-21,22894,17,27.4,37900,"Peoria, IL"
USGS,05561500,"FONDULAC CREEK NEAR EAST PEORIA, IL",40.67726006,-89.5312067,07130001,dv,00060,00003,1948-01-14,2020-06-21,23102,17,5.54,37900,"Peoria, IL"
